# compatible with norbert
# include german mainland, exclude german isles, international (some isles still included, but this is the data we have voronoi coverage for...)
#id	lon_korr	lat_korr	alt	area	name
22011	12.6500	51.8900	105	0.0704270	WITTENBERG 
22101	13.9300	50.9500	123	0.0418098	PIRNA 
22102	13.8300	50.7800	505	0.0250744	LAUENSTEIN 
22103	13.8500	51.1300	213	0.0243699	LANGEBRUECK 
22104	13.4700	51.2800	125	0.0347670	SKASSA 
22105	13.4200	51.0500	248	0.0418913	TANNEBERG 
22106	13.6700	50.9000	350	0.0298450	DIPPOLDISWALDE 
22107	13.5700	51.0200	290	0.0222397	GRUMBACH 
22108	13.5800	51.1200	110	0.0264873	COSWIG 
22109	13.6800	50.8000	550	0.0245604	ALTENBERG-KIPSDORF 
22110	12.7200	51.2300	150	0.0503598	GRIMMA 
22111	13.1000	51.2000	185	0.0328438	OBERSTEINA 
22112	13.1700	51.2000	178	0.0178100	OSTRAU 
22113	13.2500	51.3000	142	0.0370970	RIESA (WEST) 
22114	13.1200	51.4800	120	0.0314557	BELGERN 
22115	13.2300	51.5000	87	0.0252074	KOSZDORF 
22116	12.7800	51.4500	118	0.0474431	ROECKNITZ 
22117	12.8200	51.5200	102	0.0460194	MOCKREHNA 
22118	13.9800	51.4700	102	0.0570466	PEICKWITZ 
22119	13.8700	51.4500	98	0.0522543	RUHLAND 
22120	13.6200	51.3800	105	0.0371489	HIRSCHFELD 
22121	13.7300	51.2200	153	0.0324910	RADEBURG 
22122	13.4500	51.4200	93	0.0269836	GROEDITZ 
22123	13.3000	51.6000	84	0.0304641	UEBIGAU 
22124	13.5300	51.4700	91	0.0254522	ELSTERWERDA 
22125	13.2300	51.7000	81	0.0256535	HERZBERG/ELSTER 
22126	13.4700	51.7700	131	0.0254620	HOHENBUCKOW 
22127	13.2300	51.8200	79	0.0335919	SCHOENEWALDE 
22128	13.0500	51.7300	75	0.0347134	ANNABURG 
22129	13.0000	51.6700	78	0.0272901	BETHAU 
22130	12.7800	51.9200	94	0.0459066	ZAHNA 
22131	12.4000	50.3800	768	0.0201871	SCHOENECK-KOTTENHEIDE 
22132	12.6000	50.4300	914	0.0212075	CARLSFELD TS (WEITERW.) 
22133	12.6800	50.5300	509	0.0159482	BOCKAU 
22134	12.6700	50.6300	408	0.0139116	SCHLEMA-WILDBACH 
22135	12.6300	50.5800	450	0.0135244	SCHNEEBERG 
22136	12.4800	50.6800	335	0.0241891	ZWICKAU-PLANITZ 
22137	12.8200	50.9200	325	0.0333956	BURGSTAEDT 
22138	12.8700	50.5300	487	0.0157859	MARKERSBACH/ERZGEB. 
22139	12.8200	50.4700	690	0.0136079	RITTERSGRUEN 
22140	12.4500	50.5800	455	0.0186261	KIRCHBERG-STANGENGRUEN 
22141	12.6800	50.7300	415	0.0254726	HOHNDORF 
22142	12.7800	51.1300	192	0.0425482	COLDITZ 
22143	12.9200	50.7300	405	0.0187343	BURKHARDTSDORF 
22144	12.8000	50.7200	430	0.0181635	STOLLBERG (TALSP.) 
22145	13.1800	51.0700	201	0.0326040	ROSSWEIN 
22146	13.4700	50.8700	430	0.0371125	OBERBOBRITZSCH 
22147	12.9300	50.6200	532	0.0177242	TANNENBERG 
22148	13.0200	50.9200	254	0.0282999	NIEDERLICHTENAU 
22149	13.0200	51.0300	212	0.0321240	HOEFCHEN-KRIEBSTEIN TS 
22150	13.0700	50.6500	398	0.0204595	SCHOENBRUNN 
22151	13.0924	50.5130	717	0.0176125	JOEHSTADT 
22152	13.4700	50.6800	542	0.0249142	NEUHAUSEN/ERZGEB. 
22153	13.3500	50.6500	532	0.0214676	OLBERNHAU 
22154	13.1800	50.8700	383	0.0296022	OEDERAN 
22155	13.2500	50.8000	448	0.0219539	EPPENDORF 
22156	12.9300	51.3800	145	0.0445210	BOERLN 
22157	12.5200	51.7500	97	0.0662009	RADIS 
22158	12.4200	51.8000	63	0.1006515	ORANIENBAUM 
22159	12.2300	50.2800	510	0.0134132	ELSTER,BAD 
22160	12.2800	50.3200	480	0.0196717	ADORF 
22161	12.1700	50.6000	290	0.0145921	ELSTERBERG 
22162	12.1800	50.6300	270	0.0200675	GREIZ-DOELAU 
22163	12.1800	50.8700	285	0.0210078	RONNEBURG 
22164	12.0700	50.3800	453	0.0203715	BOBENNEUKIRCHEN 
22165	12.3500	50.5500	485	0.0156812	EICH 
22166	12.3500	50.4500	697	0.0171114	GRUENBACH 
22167	12.0300	50.7700	287	0.0209473	WEIDA 
22168	12.1300	50.9700	302	0.0223924	HEUCKEWALDE-GIEBELROTH 
22169	12.3000	51.0500	173	0.0529687	MEUSELWITZ 
22170	12.3300	50.7200	315	0.0148758	FRAUREUTH 
22171	12.3700	50.6500	375	0.0113091	NEUMARK 
22172	12.3200	50.8000	310	0.0215449	CRIMMITSCHAU-BLANKENHAIN 
22173	12.4500	50.8800	243	0.0332962	GOESSNITZ 
22174	12.5700	51.0000	207	0.0414031	ALTMOERBITZ,TS SCHOEMB. 
22175	12.6200	50.9300	235	0.0284494	FLEMMINGEN 
22176	12.0300	51.1300	155	0.0303885	GROEBEN 
22177	12.1500	51.2500	122	0.0444176	LUETZEN 
22178	12.0000	51.3700	100	0.0275092	MERSEBURG 
22179	12.2300	51.4700	115	0.0865376	KOELSA 
22180	13.8000	51.7500	77	0.0926691	FUERSTLICH DREHNA 
22181	13.5300	51.8500	108	0.0460010	KEMLITZ 
22182	13.4300	51.8700	86	0.0196854	DAHME 
22183	13.3700	51.9800	145	0.0620281	PETKUS 
22184	12.9000	52.0000	113	0.0303015	DANNA-ECKMANNSDORF 
22185	13.1000	52.0000	75	0.0372565	JUETERBOG 
22186	12.0800	50.8800	200	0.0112742	GERA 
22187	12.3000	50.0200	501	0.0268368	WALDSASSEN 
22188	12.2228	50.0965	505	0.0184390	HOHENBERG/EGER 
22189	12.0400	50.2500	521	0.0072423	REHAU 
22190	12.0900	50.2000	629	0.0109230	SCHOENWALD/FICHTELGEBIRGE 
22191	12.4500	50.5800	450	0.0186261	KIRCHBERG-STANGENGRUEN 
22192	13.2200	50.7300	450	0.0157268	LENGEFELD-REIFLAND TS 
22193	12.0000	50.1300	525	0.0143505	MARKTLEUTHEN 
22194	12.1200	50.0000	508	0.0147073	MARKTREDWITZ 
22195	12.0500	50.3000	530	0.0101207	REGNITZLOSAU 
22196	12.0300	50.0300	520	0.0118758	WUNSIEDEL 
23001	14.3200	51.7800	70	0.0507540	COTTBUS 
23002	14.9500	51.1700	238	0.0495946	GOERLITZ 
23101	14.7000	50.8500	460	0.0373845	JONSDORF, KURORT 
23102	14.7200	51.5500	125	0.0625260	MUSKAU,BAD 
23103	14.7000	51.9300	46	0.0799557	GUBEN 
23104	14.0700	50.8500	412	0.0396584	ROSENTHAL 
23105	14.2200	51.3500	132	0.0335983	SOLLSCHWITZ 
23106	14.2000	51.1300	300	0.0628414	BISCHOFSWERDA 
23107	14.3700	51.2500	155	0.0380304	LUGA 
23108	14.2500	51.4300	118	0.0299213	HOYERSWERDA 
23109	14.0000	51.1800	280	0.0488433	PULSNITZ 
23110	14.5000	51.0500	320	0.0653114	OPPACH 
23111	14.4200	51.3800	125	0.0323839	LOHSA 
23112	14.6800	51.1000	249	0.0450096	LOEBAU 
23113	14.6700	51.2300	196	0.0349926	HOHENDUBRAU-GEBELZIG 
23114	14.6000	51.3500	132	0.0410118	KLITTEN 
23115	14.8700	51.3700	155	0.0485602	HAEHNICHEN 
23116	14.3800	51.5800	99	0.0541672	SPREMBERG (KLAERANLAGE) 
23117	14.2300	51.6500	87	0.0429498	DREBKAU 
23118	14.1500	51.8300	55	0.0783795	BURG/SPREEWALD 
23119	14.3200	51.9800	58	0.0709061	LIEBEROSE 
24001	7.9500	49.9800	118	0.0036033	GEISENHEIM 
24002	7.8300	48.3700	155	0.0119380	LAHR 
24003	7.1200	49.2200	319	0.0189319	SAARBRUECKEN 
24004	6.6700	49.7500	265	0.0042458	TRIER 
24005	7.0500	49.7700	480	0.0194694	DEUSELBACH 
24006	7.6000	50.0000	437	0.0203413	SIMMERN 
24007	7.0600	49.9100	120	0.0077948	BERNKASTEL 
24008	7.3400	49.7900	343	0.0113289	HERSTEIN 
24009	7.8000	49.8700	170	0.0205185	ROXHEIM 
24010	6.6800	49.2600	363	0.0181523	BERUS 
24011	7.0100	49.2100	193	0.0048748	SAARBRUECKEN 
24012	7.7300	49.4300	281	0.0151609	KAISERLAUTERN 
24013	7.5900	49.2100	280	0.0229533	PIRMASENS 
24014	7.6300	48.1000	223	0.0144212	VOGTBURG 
24101	6.2700	49.9300	289	0.0159971	KOERPERICH 
24102	6.5500	49.9800	369	0.0266681	BITBURG 
24103	6.7300	49.7700	211	0.0217159	MERTESDORF 
24104	6.6800	49.9800	320	0.0367916	SPANGDAHLEM 
24105	6.8800	49.8200	140	0.0316419	LEIWEN 
24106	7.9200	48.1500	275	0.0163469	FREIAMT-KEPPENBACH 
24107	7.2300	49.8000	545	0.0183757	BRUCHWEILER 
24108	7.0500	49.8700	480	0.0119336	GORNHAUSEN 
24109	7.0500	49.9800	102	0.0375093	KINHEIM 
24110	7.1700	49.9000	440	0.0185039	KLEINICH-FRONHOFEN 
24111	7.4800	49.7800	181	0.0230925	KIRN 
24112	7.3300	49.8700	370	0.0143318	RHAUNEN 
24113	7.3000	49.9300	430	0.0150951	SOHREN 
24114	7.7300	49.7800	240	0.0103591	DUCHROTH 
24115	7.6700	50.0000	395	0.0176756	RHEINBOELLEN 
24116	7.5500	49.8500	394	0.0246713	SEESBACH 
24117	7.7000	49.7800	141	0.0165924	STAUDERNHEIM 
24118	7.9000	49.9500	82	0.0108395	BINGEN-RUEDESHEIM 
24119	7.9800	50.0000	177	0.0080568	GEISENHEIM-JOHANNESBERG 
24120	7.9800	49.8200	140	0.0094257	GUMBSHEIM 
24121	7.9300	49.9800	126	0.0052153	RUEDESHEIM 
24122	6.5700	49.6800	180	0.0236094	KONZ 
24123	6.5300	49.5200	385	0.0375602	METTLACH-ORSCHOLZ 
24124	6.6500	49.7500	144	0.0057715	TRIER (STADT) 
24125	6.9200	49.7300	505	0.0147907	BEUREN,KR.TRIER 
24126	6.9300	49.6500	480	0.0155423	HERMESKEIL 
24127	6.9000	49.5800	354	0.0217167	WADERN-WADRILL 
24128	7.1200	49.6300	390	0.0186905	BRUECKEN 
24129	7.1200	49.5800	374	0.0209411	NOHFELDEN-TUERKISMUEHLE 
24130	7.3300	49.6200	468	0.0145612	BAUMHOLDER 
24131	7.2500	49.5500	472	0.0212229	FREISEN/SAAR 
24132	7.3200	49.7000	264	0.0155497	IDAR-OBERSTEIN 
24133	7.4000	49.5300	235	0.0282470	KUSEL 
24134	7.6000	49.6500	158	0.0230072	LAUTERECKEN 
24135	7.7200	49.5500	315	0.0207614	SCHALLODENBACH 
24136	7.6200	49.5800	200	0.0215309	WOLFSTEIN/PFALZ 
24137	7.8300	49.7000	310	0.0154121	BAYERFELD-STECK.-SCHMAL. 
24138	7.9300	49.7500	294	0.0129053	MOERSFELD 
24139	7.8800	49.6500	461	0.0151299	RUPPERTSECKEN 
24140	6.6300	49.4500	171	0.0276124	MERZIG 
24141	6.7700	49.4200	252	0.0300171	BECKINGEN-DUEPPENWEILER 
24142	6.9000	49.4800	280	0.0258475	SCHMELZ-LIMBACH 
24143	7.0500	49.3700	307	0.0287636	ILLINGEN 
24144	7.2000	49.3800	259	0.0258359	NEUNKIRCHEN-WIEBELSKIRCHEN 
24145	7.4500	49.3800	238	0.0239463	BRUCHMUEHLBACH-MIESAU 
24146	7.3500	49.3300	235	0.0157184	HOMBURG/SAAR 
24147	7.3700	49.2700	330	0.0147870	ZWEIBRUECKEN 
24148	7.7200	49.4000	367	0.0218299	KAISERSLAUTERN-DANSENBERG 
24149	7.9000	49.5000	325	0.0342260	ENKENBACH-ALSEN 
24150	7.9200	49.2800	525	0.0399740	LANDAU/PFALZ-TAUBENSUHL 
24151	6.9800	49.2300	188	0.0141421	SAARBRUECKEN (SCHLEUSE) 
24152	6.8200	49.2200	245	0.0232958	VOELKLINGEN-LUDWEILER 
24153	7.0346	49.1581	202	0.0043576	KLEINBLITTERSDORF 
24154	6.3800	49.9300	305	0.0274512	HALSDORF 
24155	7.2500	49.2300	255	0.0185824	BLIESKASTEL 
24156	7.5700	49.1200	290	0.0235880	EPPENBRUNN 
24157	7.9700	49.2000	200	0.0221457	ANNWEILER 
24158	7.8200	48.4700	148	0.0131753	NEURIED-ALTENHEIM 
24159	7.7500	48.2700	167	0.0212932	RUST 
24160	7.7700	48.3800	153	0.0065661	SCHWANAU-OTTENHEIM 
24161	7.5825	48.0282	194	0.0079561	BREISACH 
24162	7.7500	48.1000	193	0.0201531	EICHSTETTEN 
24163	7.9500	48.0500	326	0.0095523	GLOTTERTAL 
24164	7.9700	48.2200	398	0.0116182	SCHUTTERTAL-SCHWEIGHAUSEN 
24165	7.9300	48.4600	153	0.0129256	OFFENBURG 
24166	7.9500	48.3100	255	0.0180840	SEELBACH 
24167	7.9200	48.5700	140	0.0222325	WILLSTAETT-LEGELSHORST 
24168	7.3348	49.1517	250	0.0121053	BRENSCHELBACH-BLIESKASTEL 
24169	7.5500	49.2300	370	0.0150162	HOEHEISCHWEILER 
24170	6.5800	49.8200	365	0.0247088	NEWEL 
24171	6.6700	49.6800	447	0.0227417	PELLINGEN 
24172	7.6000	49.3300	428	0.0234489	WESELBERG 
25001	8.9800	49.4500	178	0.0057109	EBERBACH/NECKAR 
25002	8.9200	49.1300	210	0.0128056	EPPINGEN 
25003	8.4200	48.4500	797	0.0128479	FREUDENSTADT 
25004	9.7300	48.9300	492	0.0144930	GSCHWEND KR.OSTALB 
25005	8.9800	48.3800	520	0.0180589	HECHINGEN 
25006	8.3700	49.0300	112	0.0093699	KARLSRUHE 
25007	8.7500	48.1000	973	0.0074757	KLIPPENECK 
25008	9.5300	48.5300	758	0.0157021	LENNINGEN-SCHOPFLOCH 
25009	8.5500	49.5200	96	0.0134384	MANNHEIM 
25010	9.7700	49.4800	250	0.0353703	MERGENTHEIM BAD-NEUNKIRCHEN 
25011	9.4800	48.3800	750	0.0255866	MUENSINGEN-APFELSTETTEN 
25012	9.5200	49.2200	276	0.0200650	OEHRINGEN 
25013	9.8700	48.6700	734	0.0103318	STOETTEN 
25014	8.2300	48.1300	683	0.0059687	TRIBERG 
25015	9.9500	48.3800	567	0.0234590	ULM 
25016	8.4700	48.0500	720	0.0152069	VILLINGEN-SCHWENNINGEN 
25017	9.9700	49.7700	268	0.0137489	WUERZBURG(WST) 
25018	8.6300	48.1900	588	0.0187064	ROTTWEIL 
25019	9.7000	48.5000	747	0.0106193	LAICHINGEN 
25020	8.9700	49.5600	450	0.0057401	BEERFELD 
25021	9.5500	49.7700	140	0.0083844	WERTHEIM 
25022	8.1100	49.7300	215	0.0112462	ALZEY 
25023	8.0000	49.1000	180	0.0214214	BERGZABERN 
25024	8.2500	48.7300	240	0.0138943	BADENBADEN 
25025	8.3000	49.6900	90	0.0103633	WORMS 
25026	8.6700	49.4100	110	0.0079300	HEIDELBERG 
25027	8.4500	48.8000	350	0.0068505	HERRENALB 
25028	8.6500	48.7900	635	0.0090728	SCHOEMBERG 
25029	9.2300	49.1500	167	0.0156508	HEILBRONN 
25030	9.3100	49.5100	350	0.0160974	BUCHEN 
25031	9.2600	49.3000	210	0.0115041	NEUDENA 
25032	9.5600	48.9600	344	0.0162127	MURRHARDT 
25033	8.5000	48.8000	717	0.0050015	DOBEL 
25034	8.5300	48.0100	692	0.0194928	DUERHEIM 
25035	9.2000	48.0600	580	0.0191620	SIGMARINGEN 
25036	9.8000	48.7900	415	0.0119787	SCHWAEBISCH GMUEND 
25101	8.5000	48.4800	680	0.0185663	DORNSTETTEN 
25102	8.4300	48.5500	757	0.0098219	FREUDENSTADT-IGELSBERG 
25103	8.4800	48.3000	660	0.0163403	FLUORN-WINZELN 
25104	8.6700	48.4200	539	0.0280908	HORB-BETRA 
25105	8.5800	48.2800	516	0.0160509	OBERNDORF/NECKAR 
25106	8.4700	48.1800	716	0.0063656	ESCHBRONN-MARIAZELL 
25107	8.4300	48.1500	754	0.0111720	KOENIGSFELD/SCHWARZWALD 
25108	8.7200	48.2800	640	0.0206117	ROSENFELD 
25109	8.8500	48.3800	483	0.0164082	HAIGERLOCH-HART 
25110	8.8800	48.2800	571	0.0103225	BALINGEN-HESELWANGEN 
25111	9.0700	48.4300	440	0.0148667	NEHREN 
25112	8.8300	48.5300	456	0.0212452	BONDORF 
25113	8.9000	48.4700	349	0.0129121	ROTTENBURG-NIEDERNAU 
25114	9.0700	48.6300	431	0.0153580	WEIL IM SCHOENBUCH 
25115	9.1800	48.5000	360	0.0127041	REUTLINGEN-BETZINGEN 
25116	9.0300	48.5300	445	0.0096874	TUEBINGEN, BOT  GARTEN 
25117	9.2300	48.6000	289	0.0149809	NECKARTENZLINGEN 
25118	9.3000	48.6500	380	0.0134838	WOLFSCHLUGEN 
25119	9.2800	48.5300	362	0.0141024	METZINGEN 
25120	9.3700	48.5700	480	0.0218483	NEUFFEN 
25121	9.5700	48.5800	462	0.0112321	NEIDLINGEN 
25122	9.6200	48.6300	420	0.0095566	BOLL 
25123	9.7000	48.5800	510	0.0132210	DITZENBACH, BAD 
25124	9.8500	48.6300	443	0.0123025	GEISLINGEN (STEIGE) 
25125	9.8200	48.7300	542	0.0088470	WALDSTETTEN-WISGOLDING 
25126	9.7200	48.7300	565	0.0127087	GOEPPINGEN-HOHENSTAUFEN 
25127	9.6200	48.7200	361	0.0111500	GOEPPINGEN-FAURNDAU 
25128	8.0500	48.6300	138	0.0228018	ACHERN 
25129	9.3900	49.4000	235	0.0156711	ADELSHEIM 
25130	8.6400	48.6200	594	0.0233319	ALTENSTEIG-WART 
25131	8.7500	48.7400	530	0.0136360	ALTHENGSTETT-OTTENBRONN 
25132	8.0200	48.1200	302	0.0106822	GUTACH I.BR.-BLEIBACH 
25133	9.4300	48.9600	291	0.0182246	BACKNANG 
25134	8.1000	48.0800	419	0.0111607	SIMONSWALD-OBERSIMONSWALD 
25135	9.4900	48.8500	402	0.0125657	BERGLEN-BIRKENWEISSBUCH 
25136	9.7800	48.0800	581	0.0316305	BIBERACH/RISS 
25137	9.2800	48.1100	630	0.0136409	BINGEN,KR.SIGMARINGEN 
25138	9.4800	48.8000	280	0.0074104	WINTERBACH 
25139	9.7500	48.4200	701	0.0139268	BLAUBEUREN-SEISSEN 
25140	9.8500	48.4600	651	0.0157106	BLAUSTEIN-BERMARINGEN 
25141	8.9300	48.2500	911	0.0155037	ALBSTADT-BURGFELDEN 
25142	8.8000	48.1000	928	0.0101371	BOETTINGEN 
25143	8.7200	49.0100	214	0.0129675	BRETTEN-RUIT 
25144	8.9600	48.8600	294	0.0094489	DITZINGEN-HEIMERDINGEN 
25145	8.4900	48.8000	717	0.0024952	DOBEL 
25146	8.1600	49.4700	138	0.0229769	DUERKHEIM,BAD 
25147	9.7200	48.2900	520	0.0358524	EHINGEN/DONAU 
25148	9.8400	49.7600	340	0.0105444	EISINGEN 
25149	9.2100	49.8300	165	0.0074728	ELSENFELD-RUECK 
25150	8.1400	48.2200	480	0.0173611	ELZACH-OBERPRECHTAL 
25151	8.4800	48.6700	606	0.0108656	ENZKLOESTERLE 
25152	8.8500	49.1700	218	0.0125296	EPPINGEN-ELSENZ 
25153	8.4700	48.1900	715	0.0064964	ESCHBRONN-MARIAZELL 
25154	9.3300	48.7500	310	0.0139852	ESSLINGEN/NECKAR 
25155	8.3800	48.9300	118	0.0129719	ETTLINGEN-ETTLINGENWEILER 
25156	9.2700	48.8100	280	0.0152339	FELLBACH 
25157	9.4700	49.0800	480	0.0103578	WUESTENROT-FINSTERROT 
25158	8.2700	48.6600	750	0.0206804	FORBACH-HERRENWIES 
25159	8.3600	48.7300	220	0.0132869	WEISENBACH 
25160	9.9800	49.0800	458	0.0217266	FRANKENHARDT-GRUENDELH. 
25161	8.9200	48.0200	634	0.0367506	FRIDINGEN 
25162	9.7400	49.0200	351	0.0175376	GAILDORF-HAEGENAU 
25163	9.8900	48.8600	490	0.0105963	GOEGGINGEN 
25164	8.4800	49.1600	104	0.0237884	GRABEN-NEUDORF 
25165	9.7900	49.6700	325	0.0218818	GROSSRINDERFELD 
25166	9.1700	49.2900	170	0.0114685	GUNDELSHEIM 
25167	9.4900	49.7900	150	0.0085842	HASLOCH/MAIN 
25168	9.4800	48.2700	665	0.0239565	HAYINGEN 
25169	8.7400	49.3900	465	0.0055898	HEIDELBERG(KURHAUS) 
25170	8.6500	49.5900	98	0.0153872	HEMSBACH 
25171	8.9700	48.6200	483	0.0093839	HILDRIZHAUSEN 
25172	9.6800	49.7800	204	0.0169368	HOLZKIRCHEN/UFR. 
25173	8.8800	48.2000	852	0.0159158	MESSSTETTEN-TIERINGEN 
25174	9.6400	48.9300	562	0.0090040	KAISERSBACH 
25175	8.5700	48.9100	178	0.0122158	KELTERN-ELLMENDINGEN 
25176	9.1100	49.6200	512	0.0089141	KIRCHZELL-BREITENBUCH 
25177	9.5300	49.5800	354	0.0185254	KOENIGHEIM-PUELFRINGEN 
25178	9.5200	49.6800	300	0.0156375	KUELSHEIM/BADEN 
25179	9.8300	49.2500	429	0.0302121	LANGENBURG 
25180	9.1100	49.0000	263	0.0074529	LOECHGAU 
25181	9.9300	48.5600	665	0.0179728	LONSEE-ETTLENSCHIESS 
25182	9.5800	49.8300	145	0.0105706	MARKTHEIDENFELD 
25183	9.3300	48.0500	565	0.0215962	MENGEN,KR.SIGMARINGEN 
25184	9.2900	49.9200	302	0.0156808	MESPELBRUNN 
25185	9.2300	49.7100	127	0.0160081	MILTENBERG 
25186	9.3600	49.3200	181	0.0135942	MOECKMUEHL 
25187	9.1100	49.3500	200	0.0122961	MOSBACH-DIEDESHEIM 
25188	9.8100	49.3400	294	0.0267694	MULFINGEN/JAGST 
25189	8.9700	49.3000	204	0.0142395	NECKARBISCHOFSHEIM 
25190	9.4000	49.7100	330	0.0103462	NEUNKIRCHEN,KR. MILTENBG. 
25191	8.1500	48.3800	320	0.0208984	OBERHARMERSBACH 
25192	9.3900	49.0500	468	0.0133055	OBERSTENFELD-PREVORST 
25193	9.0900	49.2100	198	0.0163779	RAPPENAU,BAD-BONFELD 
25194	9.5000	49.9900	360	0.0103820	RECHTENBACH 
25195	8.5700	49.2900	103	0.0138223	REILINGEN 
25196	8.9400	48.7700	405	0.0077968	RENNINGEN 
25197	9.4700	48.1600	538	0.0372513	RIEDLINGEN 
25198	9.9700	49.8500	230	0.0086905	RIMPAR 
25199	9.9700	49.9300	320	0.0110649	RIMPAR-GRAMSCHATZ 
25200	8.3200	48.4300	560	0.0120882	RIPPOLDSAU,BAD 
25201	8.0400	48.0200	726	0.0086028	SANKT PETER/SCH. 
25202	8.3400	48.2900	360	0.0195153	SCHILTACH 
25203	8.3800	48.2200	502	0.0111305	SCHRAMBERG 
25204	9.7200	49.1200	365	0.0185697	SCHWAEB.HALL-TEURERSHOF 
25205	9.9400	48.1600	535	0.0445647	SCHWENDI-SCHOENEBUERG 
25206	8.5700	49.3800	102	0.0134140	SCHWETZINGEN 
25207	8.4300	48.6000	804	0.0100426	SEEWALD-BESENFELD 
25208	8.5200	48.6200	720	0.0118787	SIMMERSFELD 
25209	8.8800	49.2600	197	0.0124321	SINSHEIM 
25210	8.7200	48.0800	664	0.0198658	SPAICHINGEN 
25211	8.8500	49.0500	320	0.0212407	STERNENFELS 
25212	9.0900	48.1400	785	0.0311962	STETTEN-FROHNSTETTEN 
25213	8.8000	48.8200	344	0.0062019	TIEFENBRONN 
25214	8.2500	48.1400	720	0.0146610	TRIBERG-NUSSBACH 
25215	9.2800	48.3100	795	0.0179512	TROCHTELFINGEN-STEINHIL. 
25216	9.0600	48.5600	350	0.0076896	TUEBINGEN-BEBENHAUSEN 
25217	9.8700	49.8400	190	0.0098084	VEITSHOECHHEIM 
25218	9.2100	48.1800	632	0.0192438	VERINGENSTADT 
25219	9.0600	49.4500	490	0.0085236	WALDBRUNN-OBERDIELBACH 
25220	9.4500	49.5200	330	0.0143997	WALLDUERN-ALTHEIM 
25221	9.3400	49.6400	311	0.0166627	WALLDUERN-REINHARDSACHS. 
25222	9.6400	48.8700	485	0.0106601	WELZHEIM 
25223	9.6200	48.5100	807	0.0138967	WESTERHEIM 
25224	8.5700	48.7900	400	0.0096855	WILDBAD,BAD-CALMBACH 
25225	8.0300	49.7800	160	0.0083960	FLONHEIM 
25226	8.0700	49.9800	135	0.0109401	INGELHEIM 
25227	8.2000	49.9300	205	0.0168668	OBER-OLM 
25228	8.1200	49.8300	215	0.0130141	WOERRSTADT 
25229	8.0300	49.8800	212	0.0103301	WOLFSHEIM 
25230	8.4500	49.9000	87	0.0208353	GROSS-GERAU-WALLERSTAEDT 
25231	8.3700	49.8500	85	0.0191458	OPPENHEIM 
25232	8.5300	49.7700	90	0.0334396	GERNSHEIM-ALLMENDFELD 
25233	8.6800	50.0000	142	0.0115864	LANGEN 
25234	8.7300	49.9300	178	0.0214883	MESSEL 
25235	8.9800	49.9700	122	0.0110359	BABENHAUSEN-HARRESHAUSEN 
25236	8.8800	49.9500	131	0.0076502	BABENHAUSEN-HERGERSHAUSEN 
25237	8.9300	49.7800	340	0.0117151	HOECHST/ODW.-HUMMETROTH 
25238	8.8300	49.8300	165	0.0153837	REINHEIM 
25239	8.8300	49.9800	137	0.0097263	ROEDERMARK-OBERRODEN 
25240	9.1200	49.9800	110	0.0106536	ASCHAFFENBURG 
25241	9.0300	49.8300	180	0.0119673	BREUBERG-HAINSTADT 
25242	9.1000	49.9200	110	0.0083733	GROSSOSTHEIM 
25243	9.0800	49.7700	274	0.0065645	LUETZELBACH-BREITENBRUNN 
25244	9.1800	49.9000	225	0.0087144	SULZBACH/MAIN-DORNAU 
25245	8.1800	49.5200	180	0.0067020	DACKENHEIM 
25246	8.0500	49.6000	243	0.0174392	GOELLHEIM 
25247	8.2000	49.7300	275	0.0160062	HOCHBORN 
25248	8.0200	49.6500	255	0.0118262	KIRCHHEIMBOLAND 
25249	8.4200	49.6800	88	0.0169030	BIBLIS 
25250	8.2500	49.5700	102	0.0098318	DIRMSTEIN 
25251	8.3300	49.5500	92	0.0196690	FRANKENTHAL 
25252	8.3300	49.7300	89	0.0113764	METTENHEIM 
25253	8.5200	49.6000	95	0.0169647	LAMPERTHEIM-NEUSCHLOSS 
25254	8.6000	49.5500	98	0.0058555	VIERNHEIM 
25255	8.9300	49.5800	360	0.0035890	BEERFELDEN-AIRLENBACH 
25256	8.7800	49.6800	341	0.0168370	LINDENFELS 
25257	8.9500	49.6800	322	0.0052131	MICHELSTADT-STEINBRUCH 
25258	8.7500	49.6000	175	0.0062839	MOERLENBACH 
25259	8.9200	49.6300	325	0.0056560	MOSSAUTAL-HILTERSKLINGEN 
25260	8.7500	49.6200	185	0.0054124	RIMBACH 
25261	8.9200	49.5300	224	0.0059287	ROTHENBERG-FINKENBACH 
25262	8.8300	49.5700	343	0.0078217	WALD-MICHELBACH 
25263	9.0800	49.5800	485	0.0065065	HESSENECK-HESSELBACH 
25264	9.0000	49.6800	204	0.0092986	MICHELSTADT 
25265	9.1000	49.7200	380	0.0091877	MICHELSTADT-VIELBR. (NST) 
25266	9.1500	49.5500	470	0.0114351	MUDAU-SCHLOSSAU 
25267	9.0300	49.5200	335	0.0063755	SENSBACHTAL-SALMSHUETTE 
25268	8.1000	49.2700	235	0.0278164	RHODT 
25269	8.2800	49.4200	108	0.0259726	HOCHDORF-ASSENHEIM 
25270	8.4200	49.3700	99	0.0299679	SPEYER 
25271	8.6300	49.4700	104	0.0093583	LADENBURG 
25272	8.6800	49.3000	123	0.0091284	WIESLOCH 
25273	8.7800	49.3700	131	0.0094906	BAMMENTAL 
